"","slugSeason","yearSeason","isSeasonCurrent","slugPlayerSeason","slugPlayerBREF","namePlayer","slugPosition","agePlayer","slugTeamBREF","countGames","countGamesStarted","pctFG","pctFG3","pctFG2","pctEFG","pctFT","isHOFPlayer","slugTeamsBREF","idPlayerNBA","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerPhoto","urlPlayerStats","urlPlayerActionPhoto","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals","countTeamsPlayerSeasonTotals"
"505","2023-24",2023,FALSE,"toppiob01_2024","toppiob01","Obi Toppin","PF",25,"IND",82,28,0.573,0.403,0.706,0.661,0.77,FALSE,"IND",1630167,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630167.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630167.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630167","https://stats.nba.com/media/players/700/1630167.png",1730,332,579,102,253,230,326,77,100,85,235,320,128,47,43,69,143,843,1
"506","2023-24",2023,FALSE,"toscaju01_2024","toscaju01","Juan Toscano-Anderson","SF",30,"SAC",11,0,0.25,0.25,0.25,0.292,0,FALSE,"SAC",1629308,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629308.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629308.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629308","https://stats.nba.com/media/players/700/1629308.png",53,3,12,1,4,2,8,0,0,4,10,14,4,1,1,2,11,7,1
"507","2023-24",2023,FALSE,"townska01_2024","townska01","Karl-Anthony Towns","PF",28,"MIN",62,62,0.504,0.416,0.55,0.575,0.873,FALSE,"MIN",1626157,"https://stats.nba.com/media/players/230x185/1626157.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626157.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626157.png","https://stats.nba.com/player/1626157","https://stats.nba.com/media/players/700/1626157.png",2026,479,951,136,327,343,624,255,292,94,421,515,189,43,41,177,204,1349,1
"508","2023-24",2023,FALSE,"trentga02_2024","trentga02","Gary Trent Jr.","SG",25,"TOR",71,41,0.426,0.393,0.464,0.531,0.771,FALSE,"TOR",1629018,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629018.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629018.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629018.png","https://stats.nba.com/player/1629018","https://stats.nba.com/media/players/700/1629018.png",1994,361,847,178,453,183,394,74,96,25,163,188,119,77,10,47,96,974,1
"509","2023-24",2023,FALSE,"tshieos01_2024","tshieos01","Oscar Tshiebwe","PF",24,"IND",8,0,0.5,0,0.5,0.5,0.75,FALSE,"IND",1631131,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631131.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631131.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631131","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",42,10,20,0,0,10,20,6,8,8,8,16,2,2,1,0,3,26,1
"510","2023-24",2023,FALSE,"tuckepj01_2024","tuckepj01","P.J. Tucker","PF",38,"TOT",31,10,0.36,0.371,0.333,0.49,0.01,FALSE,"PHI | LAC",200782,"https://stats.nba.com/media/players/230x185/200782.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200782.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200782.png","https://stats.nba.com/player/200782","https://stats.nba.com/media/players/700/200782.png",486,18,50,13,35,5,15,3,3,28,57,85,16,16,7,8,54,52,1
"511","2023-24",2023,FALSE,"turnemy01_2024","turnemy01","Myles Turner","C",27,"IND",77,77,0.524,0.358,0.615,0.587,0.773,FALSE,"IND",1626167,"https://stats.nba.com/media/players/230x185/1626167.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626167.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626167.png","https://stats.nba.com/player/1626167","https://stats.nba.com/media/players/700/1626167.png",2076,476,909,116,324,360,585,245,317,113,420,533,100,39,144,109,232,1313,1
"512","2023-24",2023,FALSE,"tysonhu01_2024","tysonhu01","Hunter Tyson","PF",23,"DEN",18,0,0.4,0.286,0.667,0.5,0,FALSE,"DEN",1641816,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641816.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641816.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641816","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",48,8,20,4,14,4,6,0,0,1,8,9,2,1,0,2,10,20,1
"513","2023-24",2023,FALSE,"umudest01_2024","umudest01","Stanley Umude","SG",24,"DET",24,2,0.44,0.453,0.419,0.583,0.906,FALSE,"DET",1630649,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630649.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630649.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630649","https://stats.nba.com/media/players/700/1630649.png",307,37,84,24,53,13,31,29,32,8,43,51,11,8,7,14,40,127,1
"514","2023-24",2023,FALSE,"valanjo01_2024","valanjo01","Jonas Valanciunas","C",31,"NOP",82,82,0.559,0.308,0.609,0.585,0.785,FALSE,"NOP",202685,"https://stats.nba.com/media/players/230x185/202685.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202685.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202685.png","https://stats.nba.com/player/202685","https://stats.nba.com/media/players/700/202685.png",1925,402,719,37,120,365,599,161,205,186,535,721,173,32,68,111,218,1002,1
"515","2023-24",2023,FALSE,"vandeja01_2024","vandeja01","Jarred Vanderbilt","PF",24,"LAL",29,6,0.518,0.296,0.586,0.553,0.667,FALSE,"LAL",1629020,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629020.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629020.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629020.png","https://stats.nba.com/player/1629020","https://stats.nba.com/media/players/700/1629020.png",581,59,114,8,27,51,87,24,36,41,97,138,36,36,5,28,43,150,1
"516","2023-24",2023,FALSE,"vanvlfr01_2024","vanvlfr01","Fred VanVleet","PG",29,"HOU",73,73,0.416,0.387,0.454,0.527,0.86,FALSE,"HOU",1627832,"https://stats.nba.com/media/players/230x185/1627832.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627832.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627832.png","https://stats.nba.com/player/1627832","https://stats.nba.com/media/players/700/1627832.png",2684,423,1018,227,586,196,432,197,229,33,245,278,589,101,59,126,183,1270,1
"517","2023-24",2023,FALSE,"vassede01_2024","vassede01","Devin Vassell","SG",23,"SAS",68,62,0.472,0.372,0.544,0.55,0.801,FALSE,"SAS",1630170,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630170.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630170.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630170","https://stats.nba.com/media/players/700/1630170.png",2248,498,1056,166,446,332,610,161,201,27,234,261,277,73,23,108,74,1323,1
"518","2023-24",2023,FALSE,"vezenal01_2024","vezenal01","Sasha Vezenkov","PF",28,"SAC",42,0,0.44,0.375,0.549,0.558,0.8,FALSE,"SAC",1628426,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628426.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628426.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1628426","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",511,84,191,45,120,39,71,12,15,30,66,96,19,20,7,12,42,225,1
"519","2023-24",2023,FALSE,"vincega01_2024","vincega01","Gabe Vincent","PG",27,"LAL",11,0,0.306,0.107,0.571,0.337,0.5,FALSE,"LAL",1629216,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629216.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629216.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629216","https://stats.nba.com/media/players/700/1629216.png",218,15,49,3,28,12,21,1,2,4,5,9,21,9,0,5,19,34,1
"520","2023-24",2023,FALSE,"vucevni01_2024","vucevni01","Nikola Vucevic","C",33,"CHI",76,74,0.484,0.294,0.55,0.522,0.822,FALSE,"CHI",202696,"https://stats.nba.com/media/players/230x185/202696.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202696.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202696.png","https://stats.nba.com/player/202696","https://stats.nba.com/media/players/700/202696.png",2610,586,1211,92,313,494,898,106,129,210,591,801,254,50,60,120,190,1370,1
"521","2023-24",2023,FALSE,"vukcetr01_2024","vukcetr01","Tristan Vukcevic","C",20,"WAS",10,4,0.433,0.278,0.613,0.507,0.773,FALSE,"WAS",1641774,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641774.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641774.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641774","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",153,29,67,10,36,19,31,17,22,6,30,36,13,5,7,10,28,85,1
"522","2023-24",2023,FALSE,"wadede01_2024","wadede01","Dean Wade","PF",27,"CLE",54,32,0.414,0.391,0.567,0.584,0.769,FALSE,"CLE",1629731,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629731.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629731.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629731","https://stats.nba.com/media/players/700/1629731.png",1108,96,232,79,202,17,30,20,26,37,181,218,43,40,25,20,93,291,1
"523","2023-24",2023,FALSE,"wagnefr01_2024","wagnefr01","Franz Wagner","SF",22,"ORL",72,72,0.482,0.281,0.57,0.525,0.85,FALSE,"ORL",1630532,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630532.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630532.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630532","https://stats.nba.com/media/players/700/1630532.png",2337,528,1096,94,334,434,762,271,319,72,309,381,269,76,28,137,168,1421,1
"524","2023-24",2023,FALSE,"wagnemo01_2024","wagnemo01","Moritz Wagner","C",26,"ORL",80,1,0.601,0.33,0.673,0.636,0.814,FALSE,"ORL",1629021,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629021.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629021.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629021.png","https://stats.nba.com/player/1629021","https://stats.nba.com/media/players/700/1629021.png",1415,332,552,38,115,294,437,166,204,117,230,347,96,39,21,97,160,868,1
"525","2023-24",2023,FALSE,"wainris01_2024","wainris01","Ish Wainright","SF",29,"TOT",11,0,0.292,0.35,0,0.438,0.01,FALSE,"POR | PHO",1630688,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630688.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630688.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630688","https://stats.nba.com/media/players/700/1630688.png",62,7,24,7,20,0,4,2,2,3,11,14,1,4,1,2,8,23,1
"526","2023-24",2023,FALSE,"walkeja01_2024","walkeja01","Jabari Walker","SF",21,"POR",72,23,0.46,0.295,0.522,0.5,0.754,FALSE,"POR",1631133,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631133.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631133.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631133","https://stats.nba.com/media/players/700/1631133.png",1700,234,509,41,139,193,370,129,171,151,357,508,71,42,22,66,173,638,1
"527","2023-24",2023,FALSE,"walkeja02_2024","walkeja02","Jarace Walker","PF",20,"IND",33,0,0.409,0.4,0.418,0.509,0.889,FALSE,"IND",1641716,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641716.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641716.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641716","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",340,45,110,22,55,23,55,8,9,12,51,63,40,15,11,17,29,120,1
"528","2023-24",2023,FALSE,"walkelo01_2024","walkelo01","Lonnie Walker IV","SG",25,"BRK",58,0,0.423,0.384,0.471,0.528,0.763,FALSE,"BRK",1629022,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629022.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629022.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629022.png","https://stats.nba.com/player/1629022","https://stats.nba.com/media/players/700/1629022.png",1011,208,492,104,271,104,221,45,59,13,114,127,74,32,20,51,71,565,1
"529","2023-24",2023,FALSE,"wallaca01_2024","wallaca01","Cason Wallace","SG",20,"OKC",82,13,0.491,0.419,0.572,0.602,0.784,FALSE,"OKC",1641717,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641717.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641717.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641717","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",1692,217,442,98,234,119,208,29,37,52,135,187,120,76,37,45,129,561,1
"530","2023-24",2023,FALSE,"walshjo01_2024","walshjo01","Jordan Walsh","SF",19,"BOS",9,1,0.4,0.222,0.667,0.467,0.5,FALSE,"BOS",1641775,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641775.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641775.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641775","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",83,6,15,2,9,4,6,1,2,5,15,20,5,5,1,3,11,15,1
"531","2023-24",2023,FALSE,"warretj01_2024","warretj01","T.J. Warren","SF",30,"MIN",11,0,0.439,0.154,0.571,0.463,0.75,FALSE,"MIN",203933,"https://stats.nba.com/media/players/230x185/203933.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203933.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203933.png","https://stats.nba.com/player/203933","https://stats.nba.com/media/players/700/203933.png",125,18,41,2,13,16,28,3,4,5,17,22,9,4,1,4,11,41,1
"532","2023-24",2023,FALSE,"washipj01_2024","washipj01","P.J. Washington","PF",25,"TOT",73,45,0.436,0.32,0.558,0.518,0.683,FALSE,"CHO | DAL",1629023,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629023.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629023.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629023","https://stats.nba.com/media/players/700/1629023.png",2221,354,811,132,413,222,398,99,145,85,326,411,141,72,59,96,169,939,1
"533","2023-24",2023,FALSE,"washity02_2024","washity02","TyTy Washington Jr.","PG",22,"MIL",11,0,0.3,0.333,0.286,0.35,0,FALSE,"MIL",1631102,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631102.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631102.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631102","https://stats.nba.com/media/players/700/1631102.png",56,6,20,2,6,4,14,0,0,1,4,5,5,3,0,2,1,14,1
"534","2023-24",2023,FALSE,"watanyu01_2024","watanyu01","Yuta Watanabe","SF",29,"TOT",34,0,0.353,0.294,0.516,0.461,0.588,FALSE,"PHO | MEM",1629139,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629139.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629139.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629139.png","https://stats.nba.com/player/1629139","https://stats.nba.com/media/players/700/1629139.png",464,41,116,25,85,16,31,10,17,11,43,54,15,12,7,19,39,117,1
"535","2023-24",2023,FALSE,"waterli01_2024","waterli01","Lindy Waters III","SG",26,"OKC",38,0,0.471,0.435,0.632,0.649,0.01,FALSE,"OKC",1630322,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630322.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630322.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630322","https://stats.nba.com/media/players/700/1630322.png",280,49,104,37,85,12,19,2,2,7,33,40,24,5,7,7,23,137,1
"536","2023-24",2023,FALSE,"watfotr01_2024","watfotr01","Trendon Watford","PF",23,"BRK",63,2,0.527,0.397,0.564,0.571,0.794,FALSE,"BRK",1630570,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630570.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630570.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630570","https://stats.nba.com/media/players/700/1630570.png",856,164,311,27,68,137,243,77,97,52,142,194,81,23,19,63,106,432,1
"537","2023-24",2023,FALSE,"watsope01_2024","watsope01","Peyton Watson","SF",21,"DEN",80,4,0.465,0.296,0.553,0.516,0.67,FALSE,"DEN",1631212,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631212.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631212.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631212","https://stats.nba.com/media/players/700/1631212.png",1488,208,447,45,152,163,295,71,106,56,202,258,86,42,88,58,143,532,1
"538","2023-24",2023,FALSE,"wembavi01_2024","wembavi01","Victor Wembanyama","C",20,"SAS",71,71,0.465,0.325,0.534,0.519,0.796,FALSE,"SAS",1641705,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641705.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641705.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641705","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",2106,551,1186,128,394,423,792,292,367,161,594,755,274,88,254,260,153,1522,1
"539","2023-24",2023,FALSE,"weslebl01_2024","weslebl01","Blake Wesley","SG",20,"SAS",61,3,0.474,0.218,0.563,0.502,0.667,FALSE,"SAS",1631104,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631104.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631104.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631104","https://stats.nba.com/media/players/700/1631104.png",876,102,215,12,55,90,160,52,78,18,76,94,166,29,9,55,89,268,1
